RA_deg,Dec_deg,ROI_deg,Separation_deg,Region
95.20952657317483,-8.30000000000001,0.05,1.0300535418192265,R50
93.2913710394199,-7.500000000000012,0.05,1.0436958720039688,R50
95.30862896058026,-7.500000000000012,0.05,1.043695872004131,R50
93.99787470204085,-6.800000000000015,0.05,1.0439365650310748,R50
94.60212529795949,-6.800000000000015,0.05,1.043936565031172,R50
94.60357355205761,-8.800000000000008,0.05,1.0441427244446013,R50
93.99642644794216,-8.800000000000008,0.05,1.044142724444666,R50
95.31007687261354,-8.10000000000001,0.05,1.0443828594175417,R50
93.28992312738609,-8.10000000000001,0.05,1.0443828594178923,R50
95.10618185252059,-7.100000000000014,0.05,1.0625413227045004,R50
93.4938181474792,-7.100000000000014,0.05,1.0625413227046479,R50
93.59474312217891,-7.000000000000014,0.05,1.06260434803151,R50
95.00525687782137,-7.000000000000014,0.05,1.0626043480316958,R50
93.59203996715688,-8.600000000000009,0.05,1.0634861250768541,R50
95.00796003284343,-8.600000000000009,0.05,1.0634861250770578,R50
95.108884902291,-8.500000000000009,0.05,1.063549016996804,R50
93.4911150977086,-8.500000000000009,0.05,1.0635490169971014,R50
93.29160121022689,-7.400000000000013,0.05,1.0766041927182735,R50
95.30839878977311,-7.400000000000013,0.05,1.0766041927182735,R50
93.89716626938774,-6.800000000000015,0.05,1.076870815893987,R50
94.7028337306126,-6.800000000000015,0.05,1.0768708158941127,R50
94.70476473607685,-8.800000000000008,0.05,1.077226088381653,R50
93.89523526392291,-8.800000000000008,0.05,1.0772260883817364,R50
95.31032937422898,-8.20000000000001,0.05,1.0774921226640082,R50
93.2896706257707,-8.20000000000001,0.05,1.077492122664296,R50
95.20715317372809,-7.2000000000000135,0.05,1.0811561123762097,R50
93.39284682627148,-7.2000000000000135,0.05,1.081156112376561,R50
93.69562270188422,-6.900000000000015,0.05,1.08133529586723,R50
94.90437729811597,-6.900000000000015,0.05,1.0813352958673395,R50
94.90698402691896,-8.700000000000008,0.05,1.082051587221429,R50
93.69301597308089,-8.700000000000008,0.05,1.0820515872215068,R50
93.39024040194843,-8.40000000000001,0.05,1.082230386591189,R50
95.20975959805173,-8.40000000000001,0.05,1.0822303865913294,R50
95.41027241752688,-7.800000000000011,0.05,1.099999682991484,R50
93.18972758247277,-7.800000000000011,0.05,1.099999682991822,R50
94.29999999999983,-6.700000000000015,0.05,1.099999999999985,R50
94.3000000000002,-8.900000000000007,0.05,1.1000000000000074,R50
93.18999127299382,-7.700000000000012,0.05,1.1044059716418866,R50
95.41000872700626,-7.700000000000012,0.05,1.104405971641971,R50
94.40068763111988,-6.700000000000015,0.05,1.1045253361095975,R50
94.19931236887977,-6.700000000000015,0.05,1.1045253361096283,R50
94.1987813134272,-8.900000000000007,0.05,1.1045491548729518,R50
94.40121868657319,-8.900000000000007,0.05,1.1045491548729873,R50
95.41053961706078,-7.900000000000011,0.05,1.1046678721280458,R50
93.18946038293885,-7.900000000000011,0.05,1.1046678721284104,R50
95.30817179435802,-7.300000000000013,0.05,1.117522376038124,R50
93.29182820564158,-7.300000000000013,0.05,1.117522376038477,R50
95.40974854139256,-7.600000000000012,0.05,1.1177794260141627,R50
93.19025145860712,-7.600000000000012,0.05,1.1177794260144682,R50
93.79645783673463,-6.800000000000015,0.05,1.1177899149585737,R50
94.8035421632657,-6.800000000000015,0.05,1.1177899149587252,R50
94.50137526223993,-6.700000000000015,0.05,1.1179914453793198,R50
94.09862473775972,-6.700000000000015,0.05,1.1179914453793804,R50
94.09756262685421,-8.900000000000007,0.05,1.1180855698299403,R50
94.50243737314618,-8.900000000000007,0.05,1.1180855698300107,R50
95.41081032977024,-8.00000000000001,0.05,1.1182969064702983,R50
93.18918967022941,-8.00000000000001,0.05,1.1182969064706305,R50
94.8059559200961,-8.800000000000008,0.05,1.1183246661211927,R50
93.79404407990367,-8.800000000000008,0.05,1.1183246661212947,R50
93.28941491869466,-8.30000000000001,0.05,1.1185916082305145,R50
95.31058508130536,-8.30000000000001,0.05,1.1185916082305396,R50
93.49399213963302,-7.000000000000014,0.05,1.1308673754455116,R50
95.10600786036726,-7.000000000000014,0.05,1.1308673754457101,R50
93.49090281960784,-8.600000000000009,0.05,1.1319494900787057,R50
95.10909718039247,-8.600000000000009,0.05,1.1319494900789255,R50
95.20695458408568,-7.100000000000014,0.05,1.1396169534965581,R50
93.39304541591412,-7.100000000000014,0.05,1.139616953496714,R50
93.59489315219824,-6.900000000000015,0.05,1.1397491697403543,R50
95.00510684780195,-6.900000000000015,0.05,1.1397491697404758,R50
93.19050814336188,-7.500000000000012,0.05,1.1398044491926984,R50
95.40949185663828,-7.500000000000012,0.05,1.1398044491928614,R50
94.60206289335999,-6.700000000000015,0.05,1.140081558498005,R50
93.99793710663967,-6.700000000000015,0.05,1.1400815584980943,R50
93.99634394028122,-8.900000000000007,0.05,1.1402892246326273,R50
94.60365605971917,-8.900000000000007,0.05,1.1402892246327307,R50
95.41108455987491,-8.10000000000001,0.05,1.140565604439731,R50
93.18891544012472,-8.10000000000001,0.05,1.1405656044400845,R50
95.00814803140547,-8.700000000000008,0.05,1.14067408193516,R50
93.59185196859438,-8.700000000000008,0.05,1.1406740819352459,R50
